what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1320080726190
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.outline.ScoutExplorerPart",1320080733864
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320080737085
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320080739036
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320080741556
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.outline.ScoutExplorerPart",1320080745892
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320080749285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080749895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080769877
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320080772170
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320080892571
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.outline.ScoutExplorerPart",1320080898610
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320080902436
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.outline.ScoutExplorerPart",1320080903982
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320080906876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080909332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080909840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080909966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080927556
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320080929721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080942568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080946262
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320080946353
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320080946433
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.navigate.open.type",1320080946484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320080959391
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1320080969946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320080972213
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320080977910
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.outline.ScoutExplorerPart",1320080980968
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320080982751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080984589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080984900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080985027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080990109
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320080990120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320080993505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081012055
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320081015800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081016108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081017413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081034332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081041989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081043677
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1320081111993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081112381
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1320081117225
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1320081117401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1320081117945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320081120174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081121114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081142947
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1320081145007
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1320081145176
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1320081145328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1320081145680
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1320081145872
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1320081146908
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1320081147087
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1320081147247
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1320081147543
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1320081147968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320081149561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320081150030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081150867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081162159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081180006
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1320081180045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081185581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081187568
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1320081187608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081189318
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081189391
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081189478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081190556
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1320081190625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081440666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081443024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.openEditorDropDown",1320081443033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081444256
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320081445170
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081445172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1320081445181
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081448100
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081448191
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.editor",1320081448204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081449874
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1320081449908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081490448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081491918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081494750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081497566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081497723
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320081498689
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081498692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1320081498701
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320081509451
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320081522820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081525001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081527600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1320081536815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081549401
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.navigate.open.type",1320081549410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081550852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320081552934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320081553319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320081553762
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320081559548
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320081572497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081576989
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1320081589007
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1320081592030
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1320081592198
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1320081593718
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1320081593877
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1320081594022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320081595321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081596231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081612886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081616858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081619499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081654859
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081657593
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081657697
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.editor",1320081657707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081658705
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.show.outline",1320081658767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081660153
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320081660762
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1320081660766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1320081660776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081662836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081665457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081666170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081667338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081668291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081668307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081668385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081705403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1320081711004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320081713703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320081715341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320081717041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081719521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081723546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320081724077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081730036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081732937
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1320081741205
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1320081743327
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1320081745246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320081745745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081745776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081747945
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320081749568
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.outline.ScoutExplorerPart",1320081754998
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320081755700
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.outline.ScoutExplorerPart",1320081761737
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320081764701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081767150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081767712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320081767852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320091444542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320091447744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320091451270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320091454031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320091457089
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320091457089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320091462814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320091985146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320091989389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092019700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092020574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092300958
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.outline.ScoutExplorerPart",1320092307416
activated,view,org.eclipse.scout.sdk.ui,3.7.0.201106070527,"org.eclipse.scout.sdk.ui.internal.view.properties.ScoutPropertyView",1320092309584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092310676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092327325
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320092329992
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320092343112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092346310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092475403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1320092483406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.copyLineDown",1320092490520
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1320092491440
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1320092491627
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1320092491830
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1320092494848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320092495207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092497812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092512726
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320092525159
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320092525159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092533084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092538528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092538980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092554238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092567108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092570587
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320092570681
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320092570774
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.navigate.open.type",1320092570837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092580384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320092851984
activated,perspective,org.eclipse.scout.sdk.ui,,"org.eclipse.scout.sdk.ui.internal.ScoutPerspective",1320094000084
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1320094000084
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1320094000084
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1320094000084
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1320094000099
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1320094000099
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1320094000099
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1320094000099
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1320094000099
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1320094000099
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1320094000099
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1320094000099
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1320094000099
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1320094000099
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1320094000099
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1320094000099
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1320094000099
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1320094000099
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1320094000099
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1320094000099
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1320094000099
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1320094000099
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1320094000099
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1320094000099
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1320094000099
